443.624	0.155474	2.41787	0.12835	2.37945
444	0.155165	2.42151	0.128066	2.38314
444.376	0.154857	2.42515	0.127786	2.38685
444.753	0.154551	2.42878	0.12751	2.39055
445.13	0.154246	2.43241	0.127237	2.39426
445.509	0.153942	2.43603	0.126969	2.39797
445.887	0.153639	2.43965	0.126704	2.40169
446.267	0.153338	2.44326	0.126443	2.40542
446.647	0.153038	2.44687	0.126187	2.40914
447.027	0.152739	2.45047	0.125933	2.41287
447.409	0.152441	2.45407	0.125684	2.41661
447.791	0.152144	2.45766	0.125439	2.42035
448.173	0.151849	2.46124	0.125197	2.42409
448.557	0.151555	2.46482	0.124959	2.42784
448.941	0.151262	2.4684	0.124725	2.43159
449.325	0.15097	2.47197	0.124494	2.43534
449.711	0.150679	2.47554	0.124267	2.4391
